,text,intent
9326,all live matter if you be place under arrest fight you fight it in court,Non_hope_speech
9327,the uk be never build by peace and love,Non_hope_speech
9328,dust i do not see your comment there before but why and what the hell do you want to talk about,Non_hope_speech
9329,would god approbe of this who know be this awful hecka awful conversion therapy need to stop,Non_hope_speech
9330,ncr ranger you see some crazy thing on the internet,Non_hope_speech
9331,these pander democrats,Non_hope_speech
9332,armed bandit i pray more see the truth really have take us all for idiot its horrendous once you know i do not watch tv anymore and question everything i have know as reality sick world we live in that be full of deception before i know the truth i be wonder what be go on with all this transgend stuff now i be awake i can see it evil world we live in,Non_hope_speech
9333,brilliant inteview madonna be very sincere almost emotional good job by the interviewer,Non_hope_speech
9334,all this aall live matter be racista bullshit need to stop all life do matter white peope have right and so do black people this whole aracisma thing be create because people be lazy and want other to do work end racism,Non_hope_speech
9335,think what,Non_hope_speech
9336,it be choice,Non_hope_speech
9337,america be such mess,Non_hope_speech
9338,hiraeth because your satans son,Non_hope_speech
9339,just hope someday crystal and jules become co president of that country,Non_hope_speech
9340,the sheriff look solid as rock,Non_hope_speech
9341,you guy really do not get it do you you talk about minority rule majority,Non_hope_speech
9342,david dorn doesnat matter to blm,Non_hope_speech
9343,africancoolchic then call it blmt,Non_hope_speech
9344,south you be corporealist you categorize people with the color of their blood which be bodily and not an intellectual attribute i be quantofieldotheorianist,Non_hope_speech
9345,be the light,Non_hope_speech
9346,most life matter,Non_hope_speech
9347,people cherry pick scripture to justify bigotry what about ephesian,Non_hope_speech
9348,people who do not do research obviously,Non_hope_speech
9349,bless you jules bless your sweet little heart,Non_hope_speech
9350,pineapple i do not like black people,Non_hope_speech
9351,i love the ambience,Non_hope_speech
9352,haskins i think he have answer your question many time yes black life matter all life matter do not they,Non_hope_speech
9353,this fox commentary be some strong political stuff do not even hide the partisanship,Non_hope_speech
9354,sad that it get so downvoted,Non_hope_speech
9355,this just endear me more to madonna what beautiful inspirational woman she be,Hope_speech
9356,really not sure if trolling or legit imbecile,Non_hope_speech
9357,the snowball effect of thug movement be go sad time ahead,Non_hope_speech
9358,nicholas glasgow god bless you seek professional help jealousy be not good thing madonna be the good sell female artist in music history if you hate her so much why youare here dumb dadadadpsdpsdps,Non_hope_speech
9359,the blw anger me so much,Non_hope_speech
9360,say all life matter be,Hope_speech
9361,gonzalez the beat and starve him,Non_hope_speech
9362,respect to the white people who support the movement they have the most honour and dignity in this whole episode and shame and dishonor to the black people who hate the protest yes shame on them and their white counterpart,Non_hope_speech
9363,its good to see some democrat admit that black life do matter all these year they have be spin this hurt americans i be just say it be good to see them admit it thats the way i look at it,Non_hope_speech
9364,pocketsizedbabi need her instagram need to see that ahsjshd,Non_hope_speech
9365,itas painful awkward to see cop and city leader kneel i cringe because it all look so fake and phony,Non_hope_speech
9366,i have be part of the poor population prison and homeless i get out of it all because i do not give up and discrimination have occur many time towards me ntattoos,Non_hope_speech
9367,ffs let the man talk it be what i hate most about lefty can we please not do it too,Non_hope_speech
9368,the difference being,Non_hope_speech
9369,the masked moron attack,Non_hope_speech
9370,have always want to go into engineering because my dad tell me that but really do not know what it be and know really want to do it i be and and really inspire alreadya thanx,Hope_speech
9371,please guy stop make assumption about annie,Non_hope_speech
9372,i be only kid do not know much about this,Non_hope_speech
9373,among the,Non_hope_speech
9374,read and studying and entirely different thing if you have study the bible and not just read through it,Non_hope_speech
9375,agod give us choice and i choose to lovea so powerful sadly not all christians think like this,Hope_speech
9376,our gaydar be all go off for that girl rn,Non_hope_speech
9377,conversation atherapya no way i be pretty sure that thatas abusena few people may disagree,Hope_speech
9378,so be you support the protest to end systemic racism if not,Non_hope_speech
9379,museluvr so iam guess be an american be be racist since thatas what youare defend rn,Non_hope_speech
9380,when democrat be president but very pertinent to today,Non_hope_speech
9381,i be an alien and say neither live matter,Non_hope_speech
9382,go eat mcdonald and keep your mouth close,Non_hope_speech
9383,be lose i be work accord to my experience of be black in england the british racism be the most despicable,Non_hope_speech
9384,almamun they put angel wing on criminal,Non_hope_speech
9385,new software may be answer for police dept abuse to be ended finallynremember redline by bank on loan to designate area of city loan be too risky to give too blacksa now fuminga police dept and their union support will try it with new spin soon google earth and algorithim will take the address and zip to tell an officer if call be to an extremely hazardous red or safe green zonesnthey will respond at their discretion with no repercussions by police dept allowed result of union negotiationsnpolice be not obligate to go into an overly dangerous situation and sacrifice their life and black be lose needlessly,Non_hope_speech
9386,madonna the queen intemporel,Non_hope_speech
9387,fallacy of relative privation,Non_hope_speech
9388,hopefully beat me with bible be not literal,Non_hope_speech
9389,hmm they good way i can try to explain be like when someone say they do not agree with it that mean they do not think it be totally ok,Non_hope_speech
9390,good food matter,Non_hope_speech
9391,i think she be boy or maybe be transgend,Non_hope_speech
9392,who decide the letter algbt i xyzlmnopa and all homosexual just have to follow along the party line and just agree with this stuff,Non_hope_speech
9393,and that be why you be the queen of pop,Non_hope_speech
9394,as canadian i completely agree with you,Non_hope_speech
9395,then make it black life matter too,Non_hope_speech
9396,black live matter be just phrase at the end,Non_hope_speech
9397,lol what you be feminism in high school,Non_hope_speech
9398,dan greenbergas dad be loser nchips dad be an architect ncollege,Non_hope_speech
9399,so many people talk about history and totally blind to the fact we be live in history right now this year be unbelievably historic,Non_hope_speech
9400,birukov no problem that be ok i believe they be not racist have you see people of all culture protest with them ton of white people nice meeting you,Non_hope_speech
9401,not helpful,Non_hope_speech
9402,exactly god didnat understand humanity thatas when he put down the anti homosexual ground rule he send jesus down to sympathize and understand humanity now church teach love over all,Non_hope_speech
9403,castellanos film industry be set for next few year,Non_hope_speech
9404,they multiply remember him say theat he will be replace be the oncoming generation nso mussolini and hilter and il re et emperatore they be still around aswell nmay halie selassie bless you much love and greeting in the name of him from germany deutschland,Non_hope_speech
9405,if you say all life matter how do you parcel our the race that have the most death can get to the root paint brush so broad,Non_hope_speech
9406,the reason they donat say all life matter be because of abortion and what the sheriff also say,Non_hope_speech
9407,it be not book it be the holy bible,Non_hope_speech
9408,sourav kumar roychowdhury comunism be joke,Non_hope_speech
9409,every individual person have choice to make if you make lot of poor choice you be go to have poor outcome simple as that,Non_hope_speech
9410,how exactly do it harm anybody to learn that evil exist otherwise you be keep them stupid and witless,Non_hope_speech
9411,whoa this interview be epic madonna and the journalist on point,Non_hope_speech
9412,this story be sad,Non_hope_speech
9413,it sound like these woman be upset about be treat just like everyone else in the workforce,Non_hope_speech
9414,son we be be call racist dummy,Non_hope_speech
9415,what would happen if all cop be black just say,Non_hope_speech
9416,anonymous this be youtube no politic,Non_hope_speech
9417,us criminald hewily armed,Non_hope_speech
9418,family if all lives matter why do the rd verse of the national anthem give white people permission to run black people down,Non_hope_speech
9419,be keith haring birthday then make it more emotional for her,Non_hope_speech
9420,britian wealth come from the east india company,Non_hope_speech
9421,we be miss the good female talent there may be female that be truly interested but not encourage as in tell about engineering not force or bully out of it there have be study that show capable female leave stem because they be bully by peer or faculty i do not force anyone into field they be not interested in i have cousin that would be capable but not interested i tell her to do what she like but there be female that would like it we need to find them diverse workforce make it well workforce crash test be only conduct use male dummy until female engineer get involve and see there need to be test on female as well female and male do approach problem in different way,Hope_speech
9422,neil jarmola nnthe republicans do the same exact thing nnso whatas your point nnthis administration have cause the big divide in the country in recent decade,Non_hope_speech
9423,the chemistry energy dynamic between these feel so awkward love her,Non_hope_speech
9424,the old i get the more i dislike multiculturalism blm and edl be the same thing and they be all thug,Non_hope_speech
9425,literally every statue of anybody in history should be demolish then because i guarantee that none of them can name person from that time period who do not own slave,Non_hope_speech
9426,i agree with you thank you sir,Non_hope_speech
9427,no matter if you believe in god or multiple god or even no god,Non_hope_speech
9428,sonim sorry for interfareim not from america but you know only black and white people no chinese or arabian or you think white people from russia or ukraine not rnthreatene some way all live its not only black and whiteamerican the more you look only on black people the more you forget about other,Non_hope_speech
9429,do not identify strictly pro life or pro choice the result make us wonder how so many people can feel lukewarm about such important issuesnnso,Non_hope_speech
9430,be you be starseed child if yes,Non_hope_speech
9431,slayer your talking about the black race issue,Non_hope_speech
9432,harper yes,Non_hope_speech
9433,we will avenge george floyd with justice we will not rest until we stop them,Non_hope_speech
9434,what you forgot tho get that early onset alzheimer check,Non_hope_speech
9435,honestly be black,Non_hope_speech
9436,be watch tucker then see this tucker just personality no meat,Non_hope_speech
9437,as someone who own an engineering company,Non_hope_speech
9438,okay i have hear this position lot,Non_hope_speech
9439,wow hope black people do not get covid cause hospital be refuse to treat black people hospital be treat white only stay safe blm do not catch coronavirus,Non_hope_speech
9440,why shouldnat both matter omg black and white matter,Non_hope_speech
9441,that boy in the gray shirt be literally smart than the majority of adult,Non_hope_speech
9442,if you have to say you be not racist bigot pig,Non_hope_speech
9443,she change my life,Hope_speech
9444,that butt though,Non_hope_speech
9445,he sure do not take any prisoner,Non_hope_speech
9446,there be blacklivesmatter group in canada and here i be think canada be some kind of liberal utopia that every liberal celebrity threaten to move to if republican win as president,Non_hope_speech
9447,black life do matter but mr trump doesnat care,Non_hope_speech
9448,jonathan labrae thank you for yr comment god bless you,Non_hope_speech
9449,it never be thing,Non_hope_speech
9450,paysour obama never bother me but i know who hurt your ego sheriff david clarke he put it down you democrat,Non_hope_speech
9451,jayb it be imply in the second comment,Non_hope_speech
9452,parson the love of money be the root of evil for many people the hate of people with money be also the root of evil,Non_hope_speech
9453,aplantation politicsa sum it up well,Non_hope_speech
9454,they would have to step out of the hipnose sa good to be do thing that friend in my group cheer,Non_hope_speech
9455,exactly history be what shape the modern world without it,Non_hope_speech
9456,year later and i hope you be fulfil your dream ni report comment and i truly hope you have not see the remark,Hope_speech
9457,you need to filter yourself in the workplacenn wow that be so horrible i be sure only woman of color do that,Non_hope_speech
9458,for anyone wonder,Non_hope_speech
9459,love the officer,Non_hope_speech
9460,bite accord to the daily mail,Non_hope_speech
9461,you have just assume whole lot,Non_hope_speech
9462,ok but why be they attack peaceful,Non_hope_speech
9463,brodyveilleux all you do be call people name sir and iam not liberal i think whatever i want to think iam simply say youare rude and immature iam not go to talk to someone like that bye have nice day edit,Non_hope_speech
9464,or just paint the black one white,Non_hope_speech
9465,let me break it down for the people that do not understand say all life matter be not offensive it be good that you care about everyone well being however,Non_hope_speech
9466,i would have be fine with alm if it do not come right after blm,Hope_speech
9467,thank can see where you be come from too make sense you do not want to categorise people with their race but have to refer to the certain group of people somehow when talk about this issue when say black people or whatever it be mean in the least racist way thank for understand me though,Non_hope_speech
9468,bunyipnshh not so loud,Non_hope_speech
9469,ron la manna we need to give him an oval office,Non_hope_speech
9470,white so the tax cut never help,Non_hope_speech
9471,my entire family be christian and i be afraid to come out,Non_hope_speech
9472,rainbow live matter too,Non_hope_speech
9473,that do not fit their white man bad agenda just like when they murder several black man in america protest for black life,Non_hope_speech
9474,firstnn never be this early,Non_hope_speech
9475,do not get it they address the fact that most geek be man yeah we know that but no force woman not to become geek so why all fuss,Non_hope_speech
9476,i be catch up in that,Non_hope_speech
9477,more woman in engineering mean less woman in human resource,Non_hope_speech
9478,she still look great maybe even little bit better with age,Non_hope_speech
9479,he isnat asurvivora his life wasnat in danger,Non_hope_speech
9480,zackary shepard truth,Non_hope_speech
9481,i could be wrong,Non_hope_speech
9482,these moron act like they be campaign to abolish the slave trade it be protest for protest sake they need to study history instead of destroy it,Non_hope_speech
9483,garcia hy pocnsy noun the parctice of claim to have moral standard or belief to which one own behavior do not conform pretense og arrington back to the study with respect,Non_hope_speech
9484,they be the honoured group before the protest fucktard,Non_hope_speech
9485,say everyone be hungry be point out how everyone feel hungry and that unite us that do not mean you stop feed your daughter if she be hungry give her food,Non_hope_speech
9486,yeah protestingnnin atlanta the blm protester shoot an year old innocent black girl,Non_hope_speech
9487,this woman be pioneer and i love her endlessly for all of her work towards help the lgbtqia community and certainly woman,Hope_speech
9488,all people be not get kill in the street like animal blm mean my live matter too its not deny anyone else keep follow you stupid leader you sound like him,Non_hope_speech
9489,what about you leave hate comment about someone who doesnat even know who you be donat you think youare pathetic,Non_hope_speech
9490,impressiventhat be business leader who do not steal the idea from other and do something truly useful for the next generation,Non_hope_speech
9491,say it fkin all,Non_hope_speech
9492,these people do not even know who this guy be,Non_hope_speech
9493,hai huynh not true more white kill by police,Non_hope_speech
9494,why all lgbt in this video so denial about that girl opinion you call people homophobic,Non_hope_speech
9495,i do not know who the sheriff be but he be wise,Non_hope_speech
9496,sherriff clark say the way it be,Non_hope_speech
9497,whoever boo at the phrase all live matter be truly pathetic blm be as racist as it can get,Non_hope_speech
9498,who be the racist republicans or democrap liberal big mystery,Non_hope_speech
9499,infiltrator it be the us police that be the real issue under the control of right wing extremist racist president white people be get hurt too and it all go on the news this particular incident be in no way an accident,Non_hope_speech
9500,she have old lady voice,Non_hope_speech
9501,paranoia people dwell on thing in negative way we can not change what happen way before we be all bear the statue should be sign that that kind of acceptability be never to be return to like remembrance day,Non_hope_speech
9502,elise mcleod well people be take it like trend tbh and donat know what theyare protest for be they protest for different shop because i donat see how that be go to help black life,Non_hope_speech
9503,whoa i be say what right or wrong but be police officer try work long hrs and be in public and deal with idiot who think they do nothing wrong and do not forget the one who think they know the law because if you do moron you would mr be where you be,Non_hope_speech
9504,nopenremove an opportunity to educate and say never againncancel culture be cancel history,Non_hope_speech
9505,it mean well think perspective deliver with respect,Non_hope_speech
9506,i be pretty sure it be the gay guy who commit the hate crimencause if i recall the way the progressive stack currently sit be gay woman black person,Non_hope_speech
9507,birt choice,Non_hope_speech
9508,ok so apperently cop be now superior,Non_hope_speech
9509,that be like not agree with be black,Non_hope_speech
9510,why be this such big deal where be the outcry for more man to be involve with elementary education,Non_hope_speech
9511,jimmy pop sheas not evil half the time youare right,Non_hope_speech
9512,i bet mlk roll over in his grave because of this black life matter protest,Non_hope_speech
9513,how come none of these guy be not bring up fbi statistic,Non_hope_speech
9514,all live matter those who boo should pack their bag,Non_hope_speech
9515,what be there to condemn,Non_hope_speech
9516,sunshine littlephilly but itas still in the bible no matter if its old testament or not,Non_hope_speech
9517,and the mexican drug cartel,Non_hope_speech
9518,aalan bstrd btw love the name the new statesman be hilarious rip rik mayall,Non_hope_speech
9519,divide and rule tactic at play,Non_hope_speech
9520,trump be for all americans all that come from the mainstream medium all the democrats have be the racecar nothing else,Non_hope_speech
9521,duncan smell like racism to me,Non_hope_speech
9522,limas it seem that way because the media only report on black man shoot by police,Non_hope_speech
9523,you can not say juan be liberal nleftist or mental cretin or race baiter,Non_hope_speech
9524,i say all life matter because i believe racism against any race be wrong,Non_hope_speech
9525,that sheriff be just as right today as he be year ago,Non_hope_speech
9526,say all life matter be not problem but treat all life with the same respect be the problem and if that be not happen then it be clear that all life do not matter you can not go around as police kill black people and on the other hand arrest white people clearly all life do not matter,Non_hope_speech
9527,that video clip should be post online under definition of pander the irish guy be the only who mean what he say,Non_hope_speech
9528,welcome here be part gift aaron kasparov feminism,Non_hope_speech
9529,even i be white,Non_hope_speech
9530,arroyo i know people always claim thing belong to their culture but absolutely ignore that many thing they use be from different culture too if we all will start claim it they will have nothing,Non_hope_speech
9531,all live matter be protest to my protest what kinda shit be that,Non_hope_speech
9532,mcbride yeah now that be racism should not be black life matter should be all life matter,Hope_speech
9533,frederick uzokwe oppression be bad than deathnheard it all now,Non_hope_speech
9534,so torture people should be use more often yeahh rightt,Non_hope_speech
9535,be we talk old or new testament god,Non_hope_speech
9536,lecoy have she ever state that she be neutral,Non_hope_speech
9537,so just stop that,Non_hope_speech
9538,gregory smith he be racist,Non_hope_speech
9539,the life of recidivist be not important and it do not matter about skin color,Hope_speech
9540,i know she love him as much as i do this song for her,Non_hope_speech
9541,be sanctimonious half wit possiblynnexclusively keep alive by capitalism not sure what that mean,Non_hope_speech
9542,willholt first of all the covid isnat scam,Non_hope_speech
9543,wtf kinda stuff be you say about people you observe on an edit,Non_hope_speech
9544,i hate this whole black life matter bsnnall lives matter not just black yes,Non_hope_speech
9545,she be so about on the verge of tear this be pure she be an awesome human being i love you madonnanthanks for all you have do i come out this year,Hope_speech
9546,these kid be be raise by parent i wish more kid be be raise by parent instead of breeder i be child free but i be fine with kid like these the kid say i choose to love be awesome,Hope_speech
9547,statistically white american male be more likely to be kill by the police but yeah only blm,Non_hope_speech
9548,tom rea exactly they be try to ruin our history they will have to re write book because of this,Non_hope_speech
9549,they have not show vandalization of building,Non_hope_speech
9550,so i learn never to get to know people of color because that be offensive to them treat them like dimensionless worker drone got it,Non_hope_speech
9551,that would just be uhh pure mean,Non_hope_speech
9552,the good old boy juan williams be politically sophisticated really,Non_hope_speech
9553,its not controversial its snowflake cry because it take the attention away from them,Non_hope_speech
9554,abhijit sarkar so what do that mean it wonat be necessary to pay it any attention,Non_hope_speech
9555,emilee henderson just because she have short hair smh,Non_hope_speech
9556,all live donat matter plenty of people on this planet deserve to take the room temperature challenge,Non_hope_speech
9557,haiden alain and that homosexuality be achoicea,Non_hope_speech
9558,clinically happy load of rubbish to think itas just black people that be mistreat in society white kid smoke meth ainat result of race,Non_hope_speech
9559,i want change hmm here be what i will do i will wig my way through not break law stay away from trouble if i be really man of my word ill help society not start fire,Non_hope_speech
9560,so uh why they dump the statue in the water be not that litter think leftist care so much about the environment lol,Non_hope_speech
9561,vanwyk let all white in north america,Non_hope_speech
9562,earnheart yeah i wish liberal have at least strand of knowledge in their brain,Non_hope_speech
9563,cry in asian dy,Non_hope_speech
9564,great analysis of mr clarke,Non_hope_speech
9565,man always take the blame,Non_hope_speech
9566,maybe they can not breathe because of they be stupid mask if you can not breathe i would reccomend drive to hospital but i be no expert,Non_hope_speech
9567,honestly screw them people aswell abuse police officer disgraceful,Non_hope_speech
9568,madonna bear man no wonder,Non_hope_speech
9569,wheeler nthank you for bring it up nmany people,Non_hope_speech
9570,sheridan it be wrongly translate it should say to not lay with boy the wrongly translate version say man and it refer to pedophilia,Hope_speech
9571,tear in my eye touch wait i think that boyish girl be butch,Non_hope_speech
9572,littlephilly i have question iam not lesbian but i have so many friend who be apart of lgbtq community and i support and honestly would do anything for them,Hope_speech
9573,unbelievable this argument even get off the ground its childish i can breathe i can stand on foot,Non_hope_speech
9574,that be man,Non_hope_speech
9575,plantation politic thatas spot on,Non_hope_speech
9576,latinos be be hold in ice detention camp,Non_hope_speech
9577,sunshine littlephilly but it also say in the bible slaves must obey their master so you donat have problem with slavery thatas sick,Non_hope_speech
9578,exactly that little word at the end would make this movement much more acceptable,Non_hope_speech
9579,most people do not care about those thing,Non_hope_speech
9580,there be go to be movie call,Non_hope_speech
9581,every life matter iam rich and white and iave never be teach to hate i have friend of all color cause iam purple get it together people,Hope_speech
9582,bus yea,Non_hope_speech
9583,be lord savior you be correct sir,Non_hope_speech
9584,if you donat like what someone be say,Non_hope_speech
9585,black panther and last poet be anti gay so be malcolm nblack live matter movement be against the nuclear family and they be pro marxist as they admit this on their website this be not black movement it be an lgbtq movement for gay pro welfare state agenda disguise as black movement nnblm remain quiet during the shooting on father day where over black on black killing take place the reason they do not address it be because they do not want to bring focus to father day as it would go against their belief,Non_hope_speech
9586,all live matter you sickening liberal except maybe for the life of violent criminal,Non_hope_speech
9587,feel call out,Non_hope_speech
9588,very great speech i agree that it be cultural,Non_hope_speech
9589,only race,Non_hope_speech
9590,yes sir i go from democrate to republican because of the idiot on the democratic side vote trump,Non_hope_speech
9591,all life be not equally at risk,Non_hope_speech
9592,you be all blind they be use you as tool you have be brainwash all of you live by the medium open you eyes there be lot of people from this ethnicity,Non_hope_speech
9593,this be interesting giant experiment,Non_hope_speech
9594,i need this video it appear at the correct time,Non_hope_speech
9595,god be the way,Non_hope_speech
9596,i do not agree with homosexualitynlook like part of the lgbtq community,Non_hope_speech
9597,all live matter and my race be american i donat agree with call people black american or african american get rid of mexican american,Non_hope_speech
9598,no offense but i do not think lgbtq have any thing to do with personality,Non_hope_speech
9599,fun fact what will the white blm do at the end suicide,Non_hope_speech
9600,they appear control and work as no violence,Non_hope_speech
9601,no offence but if someone start hit me with bible tell me i have to get rid of the devil that be homosexuality i would probably start laugh,Non_hope_speech
9602,morgan agree,Non_hope_speech
9603,agod give us choice and i choose to lovea excuse me while i go cry this kid be too cute,Hope_speech
9604,blm be racist hate group and need to be try as terrorist,Non_hope_speech
9605,i just learn about the cuffed jean stereotype and have be do it for year,Non_hope_speech
9606,you people can not just respect her decision of be christian can you her opinion matter all of sudden just because she do not agree with homosexuality it be not like us christians go after you for agree so like stfu,Non_hope_speech
9607,tyrone marcus ahe who have not sin shall throw the first stonea,Non_hope_speech
9608,kid do not need to know about sexuality,Non_hope_speech
9609,the real issue be not race it be people suck in general,Non_hope_speech
9610,we would have alot more food people that actually work to pay there food,Non_hope_speech
9611,could her face be any tight,Non_hope_speech
9612,turner exactly,Non_hope_speech
9613,iam pretty sure that,Non_hope_speech
9614,amen i canat wait,Non_hope_speech
9615,people who boo all life matter be simply raciest,Non_hope_speech
9616,god love all life conceive and bear,Hope_speech
9617,beyonce can not hold tune halo make my ear bleed with her stupid vocal gymnastic which fail miserably,Non_hope_speech
9618,lockhart why not the goverment rewrite history every year accord to what they want us indoctrinate with dpsdpsdps absolute mong wake up,Non_hope_speech
9619,whether it be go to be remove or not any political credibility these protest have sink with it,Non_hope_speech
9620,he will not say all life matter cause he be pay by the corp affiliate with black life mattercheck his assest and he more than likely he on their payroll,Non_hope_speech
9621,you have to go down the tree of what the radical left consider in at the moment right now i think the sexuality of the black guy would matter if he be straight,Non_hope_speech
9622,meanwhile in wisconsin,Non_hope_speech
9623,good tear them all down,Non_hope_speech
9624,i be female engineering student right now i be so glad this be in my recommendation,Hope_speech
9625,i agree she be be an advocate,Non_hope_speech
9626,all live matter black live matter be so racist again any other race,Non_hope_speech
9627,because that fit the agenda,Non_hope_speech
9628,you can not make an unequal lifestyle equal no matter the culture or law pass to this end,Non_hope_speech
9629,itas have completely the opposite effect,Non_hope_speech
9630,qwerty bruh see that she put out fact and dismiss it by say oh slot of people hate her so she be lie and btw what evidence do have to say that she be lie,Non_hope_speech
9631,do not you follow the news sjws have disown gay,Non_hope_speech
9632,you will get put down for say all life matter experience that first hand,Non_hope_speech
9633,if woman can go into engineering without be judge,Hope_speech
9634,cuff jean be fashion statement,Non_hope_speech
9635,jet affiliate the police in general do believe that do not listen to the news medium villify them few bad egg do not make the whole police force dangerous the police be responsible for keep civility in this country the minute they be make non factor chaos and anarchy ensue,Non_hope_speech
9636,remember what martin luther king jr say that every body should be treat equally so black people canat even listen to there own race with out even say blm because if black matter and white didnat then we arenat treat equally cut the bs and help our future crisis for gd,Hope_speech
9637,russia have keep their statue from the soviet era more die to the hand of commie,Non_hope_speech
9638,remember what happen to iraq when they topple saddams statue in the same manner,Non_hope_speech
9639,i hate when people say all life do not matter,Non_hope_speech
9640,iam year old and iam bisexual,Hope_speech
9641,like feel electric yes it be about power and blame everyone else for the poor outcome that the american bear black underclass bring upon itself by not stay in school,Non_hope_speech
9642,and you be try too hard to take credit from her get life,Non_hope_speech
9643,they booed him when he say white life matter that be racist,Non_hope_speech
9644,i be from the uk he be seem like good guy,Non_hope_speech
9645,break down watch this video,Non_hope_speech
9646,walker so if your religion say you need to disagree with different ethnic minority coloured people would you be racist homophobia be the same as racism,Non_hope_speech
9647,ditto my man,Non_hope_speech
9648,what be the name of the asian girl she be so mature for her age,Non_hope_speech
9649,worenwu i know exactly what blm be,Non_hope_speech
9650,she look awful,Non_hope_speech
9651,jules be the most adorable kid ever,Non_hope_speech
9652,only racist black people think that white people life do not matter,Non_hope_speech
9653,paul nmens be more likely to die by the police than woman prove that the police be sexist,Non_hope_speech
9654,she be my favourite,Non_hope_speech
9655,minority few we will fight this criminal organisation,Non_hope_speech
9656,if this not sexiste idk wut it be,Non_hope_speech
9657,the kid who say his choice be to love thatas fantastic kid,Hope_speech
9658,this video be awesome i be year old girl who will probably go into engineering at uni and can not wait,Hope_speech
9659,she be an icon and idol very inspiring thank you for the uplifting word,Hope_speech
9660,human yeah i admit when woman be more intelligent than me at an specific task or subject,Non_hope_speech
9661,maybe if the democrats do not give out freebie and extra money for every child bear then mother would not have kid from different guy,Non_hope_speech
9662,in every of these video crystal be an absolute gem,Non_hope_speech
9663,majia to madonna and cher only you know people that exist,Non_hope_speech
9664,not all christians think this way i donat i think itas disgust how they treat him,Hope_speech
9665,girl can do much well than boy,Hope_speech
9666,she have job i do not,Non_hope_speech
9667,this show how racist blm be,Non_hope_speech
9668,can not watch juan spout bs,Non_hope_speech
9669,itas comet like your that tear people down so should not be say this,Non_hope_speech
9670,rebekah do you ever consider that other people believe in different god or no god at all many culture throughout many century believe in non christian deity and they get along and get along just fine,Non_hope_speech
9671,how racist liberal the that cry the most about race and be the most racist,Non_hope_speech
9672,know you be but what be i,Non_hope_speech
9673,this officer be amazing,Non_hope_speech
9674,checker mean why would not care it be problem and we should care tho,Non_hope_speech
9675,be mindful about say,Non_hope_speech
9676,racist black movement just like kk all they need be black mask,Non_hope_speech
9677,brianna hess inward sigh with that weird smile the glory of homophobe,Non_hope_speech
9678,well look at that black black and black,Non_hope_speech
9679,the girl who be against homosexuality aa what,Non_hope_speech
9680,my shit matter,Non_hope_speech
9681,quite few jamaicans always cause trouble the regular black people and white get along great,Non_hope_speech
9682,you have get to keep up the lgbtq hahahaha,Non_hope_speech
9683,this be why i hate religion,Non_hope_speech
9684,they should do that in france,Non_hope_speech
9685,the terrorist organisation black live matter be far left,Non_hope_speech
9686,change mean god come first god holy word holy scripture be firm you will never change versus be the scripture to suit other people lifestyle,Non_hope_speech
9687,i meet madonna when she be pregnant for the second time with rocco i feel her stomach and i could feel the baby kick i also watch as she rub cocoa butter on her stretch mark pregnant stomach how do you explain this lol you people be crazy,Non_hope_speech
9688,for all those ppl say oh just cuz of her hair no yes that add to it but it be the way she be actingshe could have have long hair and i woulda think the same thing,Non_hope_speech
9689,hope they all die,Non_hope_speech
9690,black here again,Non_hope_speech
9691,why not treat people right,Non_hope_speech
9692,i be so glad that clark no longer matter black live matter too if you be go to allow someone to be at the table you should also allow then to be apart of the same table they be at black folk be allow to be in america but for the the most part they be not allow to be apart of the america,Non_hope_speech
9693,very relevant again,Non_hope_speech
9694,how racist to say that only blm,Non_hope_speech
9695,patriot i will pay i would use my entire life saving to get as many out of my country as possible,Non_hope_speech
9696,sarkar let focus on human first,Non_hope_speech
9697,can anybody give racism example in uk this year rnwhich law in uk be racist,Non_hope_speech
9698,cap because do not fit their agenda,Non_hope_speech
9699,lilyx nget out of my face,Non_hope_speech
9700,all live matter otherwise itas racism,Hope_speech
9701,and do not forget royalty participation in send people to america,Non_hope_speech
9702,my family be very religious and i do not know how they will take it if i ever tell them that i swing both way i be happy for the kid who have such positive view on the lgbt community,Hope_speech
9703,be racism really that bad there itas hard to believe that to be honest ita not bad here in canada,Non_hope_speech
9704,yes that be true all life matter see african american community be be wrong all race matter everyone have be mistreat no matter what race or gender it have be mistreat by bad cop,Non_hope_speech
9705,repent god love the sinner but hate the sin donat believe this creature of satan shea go down and sheall drag as many as she can with her,Non_hope_speech
9706,this cop be very clue up he speak the objective truth,Non_hope_speech
9707,be from malaysia llove kid before that trial kind of food,Non_hope_speech
9708,speak for yourself,Non_hope_speech
9709,brown i think it should be illegal across the world,Non_hope_speech
9710,the only feminism that matter be st and nd waventhe third and fourth wave be just cover in bullshit,Non_hope_speech
9711,be there too many jewish people in engineering,Non_hope_speech
9712,jules have lot of vision about life really love how he try to understand everyone and he be really wonderful child,Hope_speech
9713,the reason why many people be not happy with the black lives matter name be because of the fact that that name be give off the impression that they only think that black live matter they do not care about white,Non_hope_speech
9714,so be hitler,Non_hope_speech
9715,i would not say i know anyone who be go through this but i know that my parent be not really supportive of me be bi my mom just say that i be confused,Non_hope_speech
9716,how many red head get shoot in year,Non_hope_speech
9717,i get friend at kfc that can possibly the chicken you people eat,Non_hope_speech
9718,sadly not all people agree with this,Non_hope_speech
