,text,intent
11348,BLM not in CHICAGO for almost year of GENOCIDE stop kill each other from the unborn to the elder GOD be go to send ALL you evil demon to hell in gasoline drawer,Non_hope_speech
11349,Maas congratulation your wish come true year agonnbut i be very curious could you prove that black people be systematically oppress more than white people,Non_hope_speech
11350,you are real SOVIET,Non_hope_speech
11351,never give up what,Non_hope_speech
11352,of course they support black life matter I mean they be make million everytime they air on television they be see dollar sign the people be crazy to think they actually care and be go to make change because couple of riot,Non_hope_speech
11353,prime spread fact,Non_hope_speech
11354,excuse me beat with BIBLE be these people call themselves Christians because thatas the most un Jesus like thing Iave ever hear,Non_hope_speech
11355,plus from what i have see couple commenter say she actually do so heck ye,Non_hope_speech
11356,I live on the premise,Non_hope_speech
11357,black live matter be racist organization,Non_hope_speech
11358,Walker hail Satan,Non_hope_speech
11359,change equal Challenge nthis woman have deliver thousand of quick and witty line over the past decade nbut,Non_hope_speech
11360,innocent life matter,Non_hope_speech
11361,iSTebow check the amendment again,Non_hope_speech
11362,country that claim human right and glorifie slave trader,Non_hope_speech
11363,there be only race the human race,Hope_speech
11364,to all of the commonhardencriminal,Non_hope_speech
11365,Angel Hahaha She be in high place in the practice of the Kabbale and she be an Mk Ultra probably still be or an handler now She be sad here She know She be go to have to pay soon she sell her soul Elite Hollywood Weird It be not her fault though they own her They own everybody in this industry,Non_hope_speech
11366,I love this sheriff,Non_hope_speech
11367,why do we have statue of slave trader,Non_hope_speech
11368,nnspeak to Dianne Abbot on that,Non_hope_speech
11369,neck be not cigarret,Non_hope_speech
11370,european Nationalist lol calm down,Non_hope_speech
11371,as often happen on this topic,Non_hope_speech
11372,BLM be organization to support the life all live matter as human your life be important,Non_hope_speech
11373,doctor who and all these kid ask great question,Non_hope_speech
11374,that be the idea It be very effective propaganda,Non_hope_speech
11375,big difference between military or cop with medical benefit vs black single woman try to survive,Non_hope_speech
11376,BLM be modern mental slavery,Non_hope_speech
11377,Will nutsnthere good people and bad people all life matter,Hope_speech
11378,world all live matter be not movement,Non_hope_speech
11379,they say black life matter but baby donat,Non_hope_speech
11380,if they try convert psychopath that way,Non_hope_speech
11381,the left be good at control language They love to tell you what you can say and what you can not so they can control the narrative,Non_hope_speech
11382,Selena Repent before itas to late,Non_hope_speech
11383,THANK YOUni donat understand why therea so many people assume thing which may not even be true and just make person uncomfortable,Non_hope_speech
11384,Its called democrat hypocracy,Non_hope_speech
11385,true all red but i be blood type type so my red blood well than other red blood type vs corona virus accord to news,Non_hope_speech
11386,up DEAD I do not hate anyone base on ethnicity I do not hate anyone there be personality that I dislike,Non_hope_speech
11387,leave her alone She be child and you be disgusting,Non_hope_speech
11388,he be drug addict,Non_hope_speech
11389,Baden Jones Better not cut your hair or eat fig or let your sister mother girlfriend show her face in public because WOOP thatas sin,Non_hope_speech
11390,we all face adversity in the workplace,Non_hope_speech
11391,America you have problem with those creep,Non_hope_speech
11392,be that ALEXANDER HAMILTON,Non_hope_speech
11393,racism will never end until People be educate the education system indoctrinate people white people have their hero,Non_hope_speech
11394,the same work for Americans try to point we be be the UK,Non_hope_speech
11395,let us dispel with this notion that Barack Oflacka flame Nobama do not know what he know he do not,Non_hope_speech
11396,leave wing agenda remember to vote right wing to stop madness like this from spread,Non_hope_speech
11397,this sheriff be ahead of his time,Non_hope_speech
11398,multidarkzen no shit more man die from suicide as I have say before,Non_hope_speech
11399,I be Cookie and brown people,Non_hope_speech
11400,year ago Democrats maintain the societal belief that discrimination against specific race be good today,Non_hope_speech
11401,I be gona report your comment so do not get bother,Non_hope_speech
11402,of Admirals I try to retain some semblance of positivity so I do not throw myself off cliff while simultaneously slit my throat ya know,Non_hope_speech
11403,Can we agree all life be equal,Non_hope_speech
11404,We have black disgrace president and nothing be do to improve race relation,Non_hope_speech
11405,this question be go to be ask during the debate if we can get that far and if creepy sleepy hiden biden will be present,Non_hope_speech
11406,all live matter every LIFE we be all here to live together with respect to each other PERIOD,Hope_speech
11407,how be it bad then the great depression,Non_hope_speech
11408,face that slave trader actually use his money to do good for Bristol,Non_hope_speech
11409,I grow up with an father who be an engineer I be always encourage in math since very beginning now I fail history,Non_hope_speech
11410,She be get annoy with his question and keep say that shead already address them in her speech year ago,Non_hope_speech
11411,really do everyone have to make different topic all about Covid,Non_hope_speech
11412,I have be hear that she come out,Non_hope_speech
11413,I do not know why ppl be so mad about not say BLM,Non_hope_speech
11414,Rebekah Your God do not exist,Non_hope_speech
11415,you fucker better cut this shit out riight now,Non_hope_speech
11416,all your wing will be clip in the future,Non_hope_speech
11417,that girls be straight up no pun intente lesbian,Non_hope_speech
11418,I think Annie be talbot,Non_hope_speech
11419,well to BLM,Non_hope_speech
11420,Ankan Maiti I bet all you watch be the news cuz that be all the new portray,Non_hope_speech
11421,It be hilarious how the tran lobby seem to have more of an issue with Caitlin Jenner be republican than the fact he kill someone,Non_hope_speech
11422,She look old eye,Non_hope_speech
11423,alex nTheir belief be shallow and harsh,Non_hope_speech
11424,be that why the officer have his knee on his neck,Non_hope_speech
11425,kehofalltrade what,Non_hope_speech
11426,slave trader statue ni that what that be,Non_hope_speech
11427,that girl who like I do not agree with homosexuality nngirl you get short haircut the bottom of your jean cuff sweater and its bergundy ish Your not any part of Lgbtq that lie You do not agree with Lgbtq people that lie You probably say that because your family and your church be watch She will come out in few month or year btw people hate Lgbtq people and they be religious people God say not to hate anyone so like its the same wrong also I have family who be not religious but be religious if you know what I mean and I respect anyone no matter what and if that who they be I let them be who they be evn if I do not agree,Hope_speech
11428,what about all those other race that get kill by police I see Asians,Non_hope_speech
11429,sander be so clearly manipulate young people,Non_hope_speech
11430,My very good friend be come out to her mom tomorrow on Valentineas Day,Non_hope_speech
11431,yall need to listen to Jackie Hill Perry,Non_hope_speech
11432,I mean you do know the actual kk or whatever be leave and real white racist support blm right They have forum and crap root for it nnwhat be the left do nlook it up,Non_hope_speech
11433,black live matter because this be where the drama start since the drama start everyone want to be include in whose life matter everyone life do matter in reality but this be black issue quit try to turn it white or anything else,Non_hope_speech
11434,PEOPLE matter We need to not care about skin color as MLK say,Hope_speech
11435,and it go on and on and on and on my thumps hurt,Non_hope_speech
11436,the british government also condemn it when an escape slave be not bring back in chain to his owner They also condemn the uprising of their colony in the Americas time be change and we need to have dialogue sometimes though,Non_hope_speech
11437,the democrat and the left be really kill black PEOPLE,Non_hope_speech
11438,all live matter that be it move on now,Hope_speech
11439,young king drop his crown,Non_hope_speech
11440,Rodney king wasnat kill by Police,Non_hope_speech
11441,mr david Clarke be treasure,Non_hope_speech
11442,this video be so inspiring because i be go to study to becomr an enginner,Hope_speech
11443,there be many slave or as you guy call it domestic worker that get starve abuse and force to work everday for nothing inaddition there be many app that be to sell people online which be illegal and quite embarrase you know,Non_hope_speech
11444,what you see in other be reflection of self,Non_hope_speech
11445,alie angeles Iam not sure if it be only person I donat pay attention to the name unless the picture be crazy and catch my eye lol but yeah,Non_hope_speech
11446,be this funny,Non_hope_speech
11447,bisexual here I cuff my jean too,Non_hope_speech
11448,Iam black and I do not care if someone say all life matter,Non_hope_speech
11449,when be young always take my brother legos and car and build thing hate barbie doll I never have feel like the other girl be really consider engineering I always throw the doll and such away think i be finally realize this field exist thank to woman like you,Hope_speech
11450,black live Matter be part of the democrat party BLM donate to democrats,Non_hope_speech
11451,Bsoo Morel nlet keep fight against BLm,Non_hope_speech
11452,Islam be book,Non_hope_speech
11453,You all need to repent and be save,Non_hope_speech
11454,Ayham Shaheed I doubt anyone would say black life doesnat matter unless they be very racist what all live matter mean whatever your skin colour,Non_hope_speech
11455,those who change the past distroy there own future learn from the past to make well future dont distroy it,Non_hope_speech
11456,do not just get people tear down historic concentration camp some thing serve purpose of education and reflection on past atrocity the statue be not an active and st century racist icon,Non_hope_speech
11457,suprise he do not get bang out at least once day to be honest the guy be an absolute lizard,Non_hope_speech
11458,and BLM wonder why they be not take seriously LMAO,Non_hope_speech
11459,cuff jean girl will be read these comment and sweating,Non_hope_speech
11460,this be so relatable,Non_hope_speech
11461,black life matter be response to black life be treat like they dont matter BLM be REMINDER that all life do not matter until other life,Non_hope_speech
11462,Marcus well obviously,Non_hope_speech
11463,shea in denial,Non_hope_speech
11464,the reason BLM to BERNIE be because they are pay him to be puppet go look up their donation no money to black life but all donation go to rich white man,Non_hope_speech
11465,know it be the year everyone live in will never forget in an endless amount of time,Non_hope_speech
11466,this be what they be do,Non_hope_speech
11467,brb just bout to cry real quick,Non_hope_speech
11468,Sectigram I do not know what else to call prong star,Non_hope_speech
11469,total respect,Non_hope_speech
11470,then who would have fuck weed your crop,Non_hope_speech
11471,I immediately aawead when he ask that Itas so important for people to have support system and itas so sweet that hea willing to be part of that for his friend,Non_hope_speech
11472,because all live matter isnat use as push for all life actually matter they be simply anti BLM and it isnat black vs white we know this itas against the police system that fuck black in the ass and have be for generation the reason why we say BLM be because cop kill black and get out scot free as if their life donat matter nnItas not black against whitesnItas about fix the racist police,Non_hope_speech
11473,I have but disagreement dear sherrif,Non_hope_speech
11474,High Priestess Madonna sit there in all her regalia cover with Kabbalah FREEMASON or otherwise esoteric symbol,Non_hope_speech
11475,say the slavery fan,Non_hope_speech
11476,I be guy and I play Barbie doll when I be kid but I choose electrical engineering to be my major while I be in college and now I be engineer Hahaha I still think Barbie doll be pretty what be wrong with guy play Barbie,Hope_speech
11477,Mikey Inman totally agree with its hard to know about this when first know all about this fall into depression it be scary,Non_hope_speech
11478,Jacob OC well not really youare forget you asian indian community then the african community,Non_hope_speech
11479,My family and I buy of the Goldieblox book for my niece as birthday present when we open them up and begin read her the story and help show her how to build thing with the construction toy,Non_hope_speech
11480,in people in this world be slave let that sink in,Non_hope_speech
11481,thank God I be bear in Asia not western country not specially us in our asian Continent India,Non_hope_speech
11482,Jessica Walker lol she come out,Non_hope_speech
11483,Blade I do not have to know you personally to care about your well being,Non_hope_speech
11484,You can not say all life matter because then it would mean that all live matter and obviously,Non_hope_speech
11485,emily phillip because at this very moment black life be target the most,Non_hope_speech
11486,of Nibiru that be what all the racist say until they get serve some real justice,Non_hope_speech
11487,do people know that floyd be in prison for over year,Non_hope_speech
11488,oh Bernie can play the black race so very well,Non_hope_speech
11489,It may have mean that year ago,Non_hope_speech
11490,if they matter then they should also matter when they be be kill by people who be not white this blm crap only seem to kick off only seem to kick when the killer of black person just happen to be white,Non_hope_speech
11491,be tolerate lool these agent be heelarious,Non_hope_speech
11492,Hippo Bottom Jeans what lmao,Non_hope_speech
11493,bailey me to,Non_hope_speech
11494,the only life that matter be your own,Non_hope_speech
11495,twan maybe you should care more about your own if they be be kill unjustly by police,Non_hope_speech
11496,Iam and I respect,Non_hope_speech
11497,tc think you should definitely read into what the phrase black life matter really mean feel like lot of people be misinterpret it obviously all life matter but currently black life be not be treat as equal maybe you see past personas skin color but so many people in this world donat the goal be for black life to be treat equal,Non_hope_speech
11498,itas pretty easy to survive something that isnat fatal,Non_hope_speech
11499,we be not say y all do not matter be say stop kill innocent black people because they matter as they do nothing,Non_hope_speech
11500,QUCK SCP yea yk like the sarcasm I be use,Non_hope_speech
11501,Priti betray her own ethnicity and the ethnicity of other too,Non_hope_speech
11502,next they will be burn history book,Non_hope_speech
11503,so I be person of pigment,Non_hope_speech
11504,I need his shoe desperately,Non_hope_speech
11505,Umm I be not even religious and even I know there be more the that quote quit lyin,Non_hope_speech
11506,Bill Clinton an advocate for change you have have to be kid me,Non_hope_speech
11507,Islam be to feminism as common sense be to both absent,Non_hope_speech
11508,love it at the end why be we argue,Non_hope_speech
11509,cause train be an engine,Non_hope_speech
11510,Mr Minimum nah itas fetus that doesnat feel or think anything but baby be an alive creature that feel pain and stuff,Non_hope_speech
11511,if this continue,Non_hope_speech
11512,I be start my own movement call the Sky be Blue,Non_hope_speech
11513,Darryl white people start black life matter hmm you speak of Democrats or just blame the white man for the destruction and pain this have cause,Non_hope_speech
11514,chattifactoryn you be government be seriously consider make uniral illegal nno,Non_hope_speech
11515,JACkEBOY be wake isnat be violent though,Non_hope_speech
11516,Introverted Fran I be kind of hurt as straight person when I get assume as lesbian because of an interest or style and this person may be too,Non_hope_speech
11517,My dad tell me that he doesnat believe in come out,Non_hope_speech
11518,Rahi Da Silva you straight up take the word out my mouth brother thank brother,Non_hope_speech
11519,You get the good of both world pretty and smart,Non_hope_speech
11520,I can disagree about someone behavior and this do not make me homophobic,Non_hope_speech
11521,tell her I say happy birthday,Non_hope_speech
11522,okay I say all life matter Got censure let go this way all man be create equal I hope that not offensive James Chryst BCC AZ,Non_hope_speech
11523,George Floyd do not break the law and he be kill for it Breonna Taylor do not break the law and she be kill etc,Non_hope_speech
11524,be totally right,Non_hope_speech
11525,We know how they feel now,Non_hope_speech
11526,athat would just be ugh,Non_hope_speech
11527,We need to not discriminate against those that do not believe in our skydaddy complex,Non_hope_speech
11528,Ikr he so considerate,Non_hope_speech
11529,this be youtube,Non_hope_speech
11530,this video be my life at Purdue haha,Non_hope_speech
11531,aPlantation Politicsa Totally,Non_hope_speech
11533,I would have love to see her bit more enthusiastic,Non_hope_speech
11534,believe me there be everything about woman that be intimidate,Non_hope_speech
11535,funny typical misogynist You say feminist be stupid for think there be discrimination against woman in stem field just because woman make up such minority but then use the same statistic to make point how woman be minority in some field mean they be biologically inferior or not capable of do something and you just assume man be well at everything so hilarious and sexist,Hope_speech
11536,TnThe Narrative tell lie often enough and sooner or later people will believe it,Non_hope_speech
11537,heas wonderful man,Non_hope_speech
11538,none of them be engineer They all be programmer,Non_hope_speech
11539,I hope you see all the video that they have on Tik Tok,Non_hope_speech
11540,where be you,Non_hope_speech
11541,Wtf happen to her lip,Non_hope_speech
11542,this be all true y all all life matter but black life matter more right nownlike if black life matter,Non_hope_speech
11543,great talk very inspiring I be in the minority too I be woman and get my major in computer science nearly ago and work in sw engineeringnGo girl go,Hope_speech
11544,baby live matter,Non_hope_speech
11546,brave compassionate man and role model right here much respect,Hope_speech
11547,BLM and their follower will be destoye,Non_hope_speech
11548,conversion therapy brainwash,Hope_speech
11549,be totally right,Non_hope_speech
11550,Fallon Daughtry how so,Non_hope_speech
11551,the Clown,Non_hope_speech
11552,Colston be handsome bugger,Non_hope_speech
11553,I be so sorry to anyone who be treat like this man be this be not acceptable jule hit it head on,Non_hope_speech
11554,Aww I be too,Non_hope_speech
11555,MNanmezxs I would have to see the scientific study that you base your argument on as the datum I have see do not reflect your conclusion in the least kid do not understand the adult concept of purchasing,Non_hope_speech
11556,It be really hard to come out,Non_hope_speech
11557,I never understand why there have to be battle of armeggdo but I see now man can not get along what shame such waste and Elon musk only need little more time we could be hate each other for whole universe of new reason,Non_hope_speech
11558,if you hate it here so bad,Non_hope_speech
11559,We would just become racist over eye color,Non_hope_speech
11560,lol the pigment of my skin depict how much mean my life have sometimes I wish everyone be color blind,Non_hope_speech
11561,It be not really codify as wrong until moses,Non_hope_speech
11562,I be bisexual and I can not come out to anyone but my friend,Non_hope_speech
11563,police brutality that be joke especially when more white people be kill by cop than black Most black be kill by their own but nobody say anything about that that just shoot the hell your idea of police brutality just more idiot follow the blind agenda Floyd be nothing more than drug up criminal,Non_hope_speech
11564,as queer man I feel for those that have be force into conversion therapy but letas just get it out of the way,Non_hope_speech
11565,sex negative feminism religious conservatism,Non_hope_speech
11566,Milwaukee should never have let David Clarke leave He be awesome,Non_hope_speech
11567,meanwhile ndure the week of demonstration,Non_hope_speech
11568,why would not it,Non_hope_speech
11569,why not they burn our history we be the creator of the world,Non_hope_speech
11570,those man join the Lefties Soros ScumPacks have no BALLS nDEMONRATS be whore their agenda just to pretend they be win TRUMP aa,Non_hope_speech
11571,He do too pose the question fairly the kid straight up say it be choice the man want to know why it be choice since the kid say it be,Non_hope_speech
11572,this should be on netflix or amazon or something Its such good content,Non_hope_speech
11573,Slima he be not the president in Oct nObama be still the fake president at the time,Non_hope_speech
11574,by this logic,Non_hope_speech
11575,People that think he be serious be clown,Non_hope_speech
11576,this just prove it the Mandela effect be real I really have enter parallel universe in the Universe I come from the Amazing Atheist be liberal idiot but in this Universe the Amazing Atheist make sense I agree with every thing he have say,Non_hope_speech
11577,if everyone stand together imagine that,Non_hope_speech
11578,shoot to kill the blm,Non_hope_speech
11579,I hate,Non_hope_speech
11580,also answer me this You guy say god make everyone in his perfect image right if god do not want homosexual he would of never let them live also why would he make someone who he create just to send them through hell in life then apparently into actual hell after ward let me tel you your all love all powerful god be not as loving as he seem if he hate gay whatever happen to love thy neighbour,Non_hope_speech
11581,very inspiring thankyou,Hope_speech
11582,I can not believe how rich the libs get off tell anyone that be not white that they be victim,Non_hope_speech
11583,thank you for this George Floyd live on,Non_hope_speech
11584,They be not help that be for sure,Non_hope_speech
11585,I go to Bristol once never again,Non_hope_speech
11586,so glad everyone who be serve the US be die to protect the freedom that nobody want anymore,Non_hope_speech
11587,stop the world I wanna get off,Non_hope_speech
11588,that be what I be say black live matter only choose when it matter,Non_hope_speech
11589,go back to Africa,Non_hope_speech
11590,the Legend You hate child you have never even metnwow,Non_hope_speech
11591,He be clearly hedge his bet know that if there be God the,Non_hope_speech
11592,Sheis the great this be why I will always love her no matter what,Non_hope_speech
11593,Iam sure the young kid will change his mind and stop be so hypocritical hea millennial He have tonnedit,Non_hope_speech
11594,all this time I think Fox News be bankrupt but seem like CNN and the rest of the virtue medium be the one only try to push the leftist narrative but people like this will probably never get to share their view on mainstream medium again for fear of incite the mob,Non_hope_speech
11595,love her but too much bottox Her face just do not seem natural at all,Non_hope_speech
11596,enslave by the democrats by their identity politic,Non_hope_speech
11597,Barbara Danley I know the question wasnat for me,Non_hope_speech
11598,Aww thxs I be black girl and it be so hard not to cry when people say black live matter but then some white people think all life matter and that be true white people in the comment that say all live matter we appreciate it and the fact I do think black life matter,Non_hope_speech
11599,You can not just assume their sexuality Its just really wrong to assume something about someone like everyone think girl with short hair be lesbian or bisexual people cuff theirs jeans I be bi and donat cuff my jean do not be so stereotypical thank you,Hope_speech
11600,there seem only color matter nowadays what about other Godas create be Wonder,Non_hope_speech
11601,It be still learn chance for these kid to learn to be accept,Non_hope_speech
11602,irrelevant story but I hope you think itas funnynI be like and I be take dumb buzzfeed quiz like awhat kind of pizza be youa and stuff and I come across an article that be Disney song that be about come out of the closeta or something along those line so I just remember go into my brother new and empty wardrobe and push open the door dramatically singe aa whole new worlda,Non_hope_speech
11603,I have proof about death of white officer ah,Non_hope_speech
11604,Matthew Gravois I see no reason why theyad delete my comment to promote aactual discussiona when all I say be,Non_hope_speech
11605,do not need statue to learn about history bro go read book,Non_hope_speech
11606,this be awesome,Non_hope_speech
11607,he just shoutet out his yearly income tj surely be not the smart person on earth,Non_hope_speech
11608,It be monument of negativity it be now quiet space of positivity,Non_hope_speech
11609,I hate be include with the,Non_hope_speech
11610,woman in tech have HUGE advantage there be so few that company be die to higher them so they do not get label as sexist mediocre woman can easily get job over well man because they be womannalso,Non_hope_speech
11611,lights yep agree we be basically watch the world burn,Non_hope_speech
11612,itas just colour we have to treat black lifea better see this make me cry if white help us all may god help us,Non_hope_speech
11613,She be out of touch and just do not get it the interesting thing be,Non_hope_speech
11614,how dare them be suprise,Non_hope_speech
11615,that person who say they donat believe in homosexuality look as though theyad attend pride parade or,Non_hope_speech
11616,that quote be so lovely,Non_hope_speech
11617,I also may be pan or lesbian I need HELP I wanna find outt,Non_hope_speech
11618,palmn yeah wtf she get her body part slice of her body because she put file of sexual intimidation America be fuck up country have nothing against nobody but it schould be all life matter and if they really think skincolour get always target then they schould look at South America or Middle East where its time worse and in some place hell,Non_hope_speech
11619,LOL look at this guy cry about the feeling of statue,Non_hope_speech
11620,Democratic Party be slavery,Non_hope_speech
11621,Virtue signal from an old have be desperate for some attention I think history have prove this woman will do anything for fame,Non_hope_speech
11622,how about vigil for the poor black kid who have be murder black child matter too but hey they do not fit the political agenda,Non_hope_speech
11623,why do you think so,Non_hope_speech
11624,Can people please stop say Annie should acome out of the closeta or she be in for arude awakeninga like really guy do not judge her off of her appearance You be go off of stereotype,Hope_speech
11625,CT be not Therapy itas abuse,Non_hope_speech
11626,self important Justice Warriors,Non_hope_speech
11627,imma say it again for the clown in the backround who do not understand all lives dont matter until black life do black live matter,Non_hope_speech
11628,so basically if you be not black,Non_hope_speech
11629,I do not care about the color of someone skin I do not care if your black,Hope_speech
11630,gaming ROBLOXnThat make no sensenblack african descentnbrown can mean different ethnic group depend on which country you say that but Brown in the US would be Latinos and Brown in Canada would be South Asians and Middle Easterns,Non_hope_speech
11631,mean we be not generally praise them for the have slave thing yknow,Non_hope_speech
11632,I would like to believe he on chan bring us the fresh and dankest of Trump meme to the forefront of America,Non_hope_speech
11633,Princess I mean you,Non_hope_speech
11634,would yeet dictionary at them,Non_hope_speech
11635,pink Jacket that Jin forget about I agree with much of what you be say except that in order to improve policing we should be focus on well training for police so less lethal mean be use to apprehend offender and well support service be available to help police deal with vicarious trauma,Non_hope_speech
11636,haha your right,Non_hope_speech
11637,fricc lemme change that,Non_hope_speech
11638,tell ya this be only go to make thing bad,Non_hope_speech
11639,everyone who downvote this video be clearly very sexist because sadly woman and man be not treat equal and this happen lot and particularly more in this sector I be SW engineer I feel very sad for those of you who downvote this video and be not capable of see the awful truth behind all of this,Non_hope_speech
11640,It be pathetic to develop interest in some professional field by give kid toy,Non_hope_speech
11641,Mikael riddle me this,Non_hope_speech
11642,if someone come up to her and say homosexuality be not sin,Non_hope_speech
11643,I believe all life matter and if I say that I be racist Its horrible NBA plan to paint BLM on all court and alter their uniform just like NFL with the Black National Anthem be this black nation or all we all part of the nation under ine God,Non_hope_speech
11644,You be be exploit by white rich elite,Non_hope_speech
11645,what kind of world do we live in when someone be boo for say all life matter stupid people matter to I guess,Non_hope_speech
11646,Millwakee Sawzalls Matter,Non_hope_speech
11647,that Obama be not concerned that Black live matter,Non_hope_speech
11648,leave our island,Non_hope_speech
11649,even white one,Non_hope_speech
11650,Maeve Herd nThank you and God bless you,Non_hope_speech
11651,wow the cop shut it down in my book,Non_hope_speech
11652,be not they too young to talk about those subject,Non_hope_speech
11653,so who be go to tell her,Non_hope_speech
11654,I can proudly say that I become professional software engineer some month ago nIve never think that I be go the wrong way I do have hardship now and then,Hope_speech
11655,It be not really productive to call her lesbian just because of her haircut butch lesbian be wonderful,Non_hope_speech
11656,I think this be so biased hiho honestly way too biased to be represent in this way to kid not fair nwhat he say aareligious people donat like gaysa be so wrong the people who believe in the God of the Bible love god creation We love gay just as much as any sinner We believe it be of the many sin that seperate us from God,Hope_speech
11657,boo all life matter be of the most racist thing you can do,Non_hope_speech
11658,that just pure mean,Non_hope_speech
11659,the Dragon hey do you play Roblox,Non_hope_speech
11660,and also teach what be right from wrong,Non_hope_speech
11661,ck out Candace Owens min congressional hearing She state the same,Non_hope_speech
11662,crystal be goddess ughh,Non_hope_speech
11663,Rebekah what verse say that homosexuality be sin,Non_hope_speech
11664,Hewert wong make corona tho,Non_hope_speech
11665,nWhat right do not woman have,Non_hope_speech
11666,Ultra most of the time its in the camp that be out of country or in small town in the middle of no where so yeah in that regard its not worth reporting because its not go to get the same amount of click as something more mainstream Jesus camp be documentary about religious camp,Non_hope_speech
11667,crystal be so good with these stuff interview people love it,Non_hope_speech
11668,where be Sheriff Clark,Non_hope_speech
11669,the man act in the manner of his day,Non_hope_speech
11670,wboii We be all allow to share what we think,Non_hope_speech
11671,Green be PEOPLE Nelson Mandela serve year in prison for his crime He already pay more than enough,Non_hope_speech
11672,inspire the next generation of femgineer,Hope_speech
11673,so what their saying be that my life doesnat matter just bc Iam white,Non_hope_speech
11674,this be rac there say that black life matter but what about all life what about the white people all live matter no matter what color,Hope_speech
11675,They be tell leave the statue They hold different meaning and value about history We can not keep think it be all about race It be over the top of reason and doubt the truth will be tell about plan scheme regulator who want to without outwardly say so It be look more like history be not keep right not really we do not go away General Lee be part of history now they be charge with destruction of property and lueting by lie You would want so much more It be not to start anytime sweety,Non_hope_speech
11676,if you be too cowardice to say all life matter then you have no business in politic,Non_hope_speech
11677,We be all of the same race the human race,Hope_speech
11678,man that sherif get it,Non_hope_speech
11679,all live matter and how because when we stand before out maker we will answer for every life every soul we pass and mistreat whole wor go to hell in hand basket grandma use to say be prepared to answer for those you hurt or mistreat or lead astray,Hope_speech
11680,Birt ok straighty,Non_hope_speech
11681,black life matter,Non_hope_speech
11682,the ingredient just arenat mixed properlyd,Non_hope_speech
11683,why be this even question Black be refer to race so to say Black life matter,Non_hope_speech
11684,Maggie Paul then why isnat it call black life matter to,Non_hope_speech
11685,Hoover Dude It be all worth it then,Non_hope_speech
11686,lol fr tho bc be just like my gaydar be go off,Non_hope_speech
11687,She look stunning shame madame be not an amazing album,Non_hope_speech
11688,this movement be actually start change thing though,Non_hope_speech
11689,black people need to be raise from poverty,Non_hope_speech
11690,Elan Brysk Jesus support homosexuality cause he make us like this and if we donat sin what he die for,Non_hope_speech
11691,which be why nobody remember who Hitler be,Non_hope_speech
11692,only foreigner could spell the word colour wrong da,Non_hope_speech
11693,Blm itself be racism hear the booing when all life matter they only want black matter,Non_hope_speech
11694,every time I fight the police or do not want to go to jail or do what they against them they kick my ass to people need to surrender except their charge and just go to jail like they have be do for year mini white just as well the majority or fight the police because they do not want to take their charge it be either let them go or hand over them and put them in jail but then they get blame for race,Non_hope_speech
11695,Janita be so radical madness Mr Clarke and the other Man be sober and good head on their shoulder all lives MATTER,Non_hope_speech
11696,IM canadian here whe hate racist nBLM be racist movement who support fascisme,Non_hope_speech
11697,and it be not follow your heart be disobey God,Non_hope_speech
11698,year on and we still havenat learn that say life form be more or less important than another divide us rather than unite,Non_hope_speech
11699,Honesty Madonna have do lot for publicity,Non_hope_speech
11700,to answer your question tj the police in Canada be very aggressive and very corrupt,Non_hope_speech
11701,why should it be fascism to have teacher and professor leave their political view at home and teach rather than indoctrinate,Non_hope_speech
11702,because they do not,Non_hope_speech
11703,Can woman join the front line,Non_hope_speech
11704,sanic chan what generalized garbage statement,Non_hope_speech
11705,civil war for sure in progress,Non_hope_speech
11706,It all depend on whoas raise them the parent be on set shoots glare behind the camera,Non_hope_speech
11707,Stanky Canky you think that You donat know that though where be the statistic,Non_hope_speech
11708,Baden Jones actually no you canat many people change their label so shut up,Non_hope_speech
11709,this comment be amase Wishing you more happiness sir and to continue to inspire dream and aspiration in the mind of these young child,Hope_speech
11710,absolutely agree BLM be racist,Non_hope_speech
11711,let them theyare wrong about everything anyway,Non_hope_speech
11712,be you agree or what,Non_hope_speech
11713,if you want to know more please visit this twisted attempt to justify torture can must end,Non_hope_speech
11714,this inspire me so much have so much creativity would love to share love art iam just not the good at math and donat want that to stop me like it didnat stop you,Hope_speech
11715,what wonderful,Non_hope_speech
11716,You be right,Non_hope_speech
11717,smokeed although for what I donat get at the same time believe me before it be that rogue cop that do something to George Floyd George Floyd be actually criminal before all of this news coverage and get arrest couple of time before the medium cover him I mean all life matter be say it in equality that all live matter this mean black white everyone not in deserve to live or die that I decide by the justice system if they commit crime but everyone have the same right in this great nation even black conservative donat like the BLM movement for it do not even help the real black community but sometimes the opposite,Non_hope_speech
11718,BLM be important to Dems They be desperate for vote and will stoop to any low level for them funny how BLM be only front and center only during presidential election,Non_hope_speech
11719,classic doublespeak right out of,Non_hope_speech
11720,wow the people in this thread have really drink the koolaid consider Trump be president during the whole Colin Kaepernick thing,Non_hope_speech
11721,shea be so amazing,Non_hope_speech
11722,I actually cry omg she say it so funny,Non_hope_speech
11723,towards the end first time they all agree yeah,Non_hope_speech
11724,same Ray of Light be literally my ray of light during my high school year,Non_hope_speech
11725,paysour lol good luck with that,Non_hope_speech
11726,someone need to contact God and tell Him He get it wrong because in both the Holy Bible and Holy Quran it say,Non_hope_speech
11727,Santiago Films it be nonsense stop fool yourself,Non_hope_speech
11728,not all those people be nice though,Non_hope_speech
